count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
6076,2004,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",47,1342,76431,382,10700,1818,391,370,243,376,448,3646,92501
6076,2005,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",47,1233,75590,408,10924,1716,360,368,243,371,536,3594,91749
6076,2006,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Counted,"Manual count",72,1568,69741,456,17309,2372,316,306,234,651,477,4356,93430
6076,2007,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",93,1538,68695,457,17690,2655,352,377,226,693,547,4850,93230
6076,2008,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",109,1498,67115,465,17318,2590,387,390,190,588,517,4662,91058
6076,2009,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",118,1416,66579,491,16868,2427,395,380,157,451,446,4256,89610
6076,2010,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Counted,"Manual count",55,1168,74977,262,19962,2487,260,366,54,259,371,3797,100166
6076,2011,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Counted,"Manual count",0,1154,47991,339,10087,2944,884,1680,0,880,741,7129,66700
6076,2012,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Counted,"Manual count",6,1944,76883,589,15354,3090,324,611,137,336,784,5283,100053
6076,2013,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Counted,"Manual count",110,1196,78502,450,15577,2682,385,645,61,680,682,5135,100861
6076,2014,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Counted,"Manual count",114,1780,85682,454,17336,4662,378,655,257,585,868,7404,112656
6076,2015,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Counted,"Manual count",96,1914,90305,420,17467,4727,321,567,137,592,604,6948,117054
6076,2016,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",100,2054,88441,444,18016,4645,302,795,140,598,685,7165,116119
6076,2017,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907824,-0.20425691,0.50,0.31,Counted,"Manual count",77,2084,90348,425,19333,2982,387,564,293,533,509,5267,117456
6076,2018,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907700,-0.20425698,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",76,2100,90269,409,19728,2995,383,455,290,517,489,5129,117633
6076,2019,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907700,-0.20425698,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",71,2215,90504,406,19719,2946,386,477,291,517,487,5105,117949
6076,2020,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907700,-0.20425698,0.50,0.31,Counted,"Manual count",126,1604,76068,238,20645,3115,400,709,150,146,995,5515,104069
6076,2021,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907700,-0.20425698,0.50,0.31,Counted,"Manual count",119,1964,78750,561,20535,3114,370,640,163,122,928,5338,107148
6076,2022,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907700,-0.20425698,0.50,0.31,Counted,"Manual count",118,2293,80862,615,19832,3149,244,567,128,210,805,5104,108705
6076,2023,6,London,57,Barnet,A1,Major,A406,"A598 Regent's Park Road",524500,189330,51.58907700,-0.20425698,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",121,2326,80693,620,20182,3130,237,556,122,206,760,5011,108833
6077,2000,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",54,940,40906,389,5788,1006,110,136,192,219,191,1854,49877
6077,2001,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",21,1151,44992,431,7039,1395,113,199,177,262,195,2341,55954
6077,2002,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",19,878,34183,321,5328,939,99,405,120,206,179,1948,42658
6077,2003,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",16,953,34936,317,5898,977,109,460,115,184,199,2044,44148
6077,2004,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",34,838,42416,330,5734,932,107,253,177,252,215,1936,51254
6077,2005,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",34,805,42119,316,5997,937,105,269,158,223,230,1922,51159
6077,2006,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",45,1089,45793,667,8383,1035,122,282,215,278,284,2216,58148
6077,2007,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",45,1095,45473,629,9288,1056,125,316,187,266,295,2245,58730
6077,2008,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",0,659,48692,389,7794,1340,387,497,22,231,450,2927,60461
6077,2009,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",2,1057,39494,455,6693,1483,175,260,90,171,380,2559,50258
6077,2010,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",12,625,55364,401,6899,1570,205,657,12,156,332,2932,66221
6077,2011,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",1,711,49575,458,6994,1645,381,381,34,217,396,3054,60792
6077,2012,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",0,732,47743,425,8300,1814,135,681,71,129,623,3452,60653
6077,2013,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",0,522,47695,479,7661,1781,414,1416,4,443,452,4509,60867
6077,2014,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",104,712,43928,518,8627,1787,139,422,152,269,313,3081,56866
6077,2015,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",45,805,44682,419,9324,1675,150,515,144,244,390,3119,58350
6077,2016,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",45,806,45237,414,10069,1757,144,592,149,228,402,3273,59798
6077,2017,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084841,-0.25626411,1.80,1.12,Counted,"Manual count",40,1134,47413,442,10503,993,184,345,103,305,251,2182,61674
6077,2018,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084700,-0.25626418,1.90,1.18,Counted,"Automatic counter",50,1167,49554,438,11558,1058,198,383,109,321,269,2337,65055
6077,2019,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084700,-0.25626418,1.90,1.18,Counted,"Manual count",14,809,48356,326,11124,1621,222,654,72,99,435,3103,63718
6077,2020,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084700,-0.25626418,1.90,1.18,Counted,"Automatic counter",18,690,40361,239,10781,1662,218,655,73,103,446,3158,55229
6077,2021,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084700,-0.25626418,1.90,1.18,Counted,"Manual count",83,641,45356,239,11504,1539,188,421,113,236,351,2849,60589
6077,2022,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084700,-0.25626418,1.90,1.18,Counted,"Automatic counter",81,639,43769,229,11533,1423,175,388,107,219,324,2635,58806
6077,2023,6,London,57,Barnet,A1,Major,"Courtland Avenue","A411 Barnet Road",520760,195000,51.64084700,-0.25626418,1.90,1.18,Counted,"Manual count",82,599,46813,274,11013,1549,146,276,70,272,286,2599,61298
6094,2000,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",369,993,20897,288,4325,598,44,44,50,14,14,764,27267
6094,2001,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",421,1105,20416,286,4420,596,51,44,46,12,17,766,26993
6094,2002,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Counted,"Manual count",801,1223,20673,317,3720,443,51,37,31,6,7,575,26508
6094,2003,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Counted,"Manual count",844,1920,11689,376,3777,419,39,69,23,8,7,565,18327
6094,2004,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Counted,"Manual count",885,1489,8834,321,2459,268,30,15,7,9,8,337,13440
6094,2005,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Counted,"Manual count",852,1798,7068,300,3496,266,62,33,8,13,13,395,13057
6094,2006,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Counted,"Manual count",776,1256,10490,446,4043,458,41,39,13,10,15,576,16811
6094,2007,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",767,1286,10364,439,4135,419,38,39,11,9,15,531,16755
6094,2008,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Counted,"Manual count",1191,1072,7337,341,2432,292,31,31,12,11,9,386,11568
6094,2009,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1180,1042,7139,349,2357,292,33,32,12,10,9,388,11275
6094,2010,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1301,1030,7025,351,2315,304,33,27,14,9,9,396,11117
6094,2011,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1278,1013,6927,355,2276,299,35,30,11,9,9,393,10964
6094,2012,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1313,964,6700,374,2203,315,40,36,9,9,10,417,10658
6094,2013,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1251,887,6656,395,2220,323,44,41,7,9,11,436,10594
6094,2014,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1346,910,6755,384,2263,285,42,39,6,8,10,390,10702
6094,2015,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1361,906,6855,394,2220,271,43,37,9,9,11,380,10755
6094,2016,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",1408,972,6714,417,2290,266,41,52,9,9,13,389,10782
6094,2017,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761428,-0.08971587,0.90,0.56,Counted,"Automatic counter",1989,1448,9658,585,3271,378,64,63,12,12,18,547,15508
6094,2018,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761300,-0.08971595,1.00,0.62,Counted,"Manual count",1611,1298,7837,388,3275,274,58,57,27,18,13,448,13247
6094,2019,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761300,-0.08971595,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",1510,1370,7857,386,3274,270,59,60,27,18,13,447,13334
6094,2020,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761300,-0.08971595,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",1868,1043,5956,322,2854,239,49,50,23,16,12,388,10563
6094,2021,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761300,-0.08971595,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",1669,1190,6426,324,3043,252,53,55,24,17,12,413,11396
6094,2022,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761300,-0.08971595,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",1709,1373,6600,328,3303,268,56,56,26,18,12,437,12041
6094,2023,6,London,103,Southwark,A2,Major,A3/A2198,A201/A100,532700,179360,51.49761300,-0.08971595,1.00,0.62,Counted,"Automatic counter",1752,1405,6524,340,3320,272,54,54,26,17,11,435,12024
6095,2000,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",270,1072,21039,1187,4282,1155,154,225,75,196,240,2045,29625
6095,2001,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",307,1193,20555,1183,4376,1150,180,229,69,176,282,2086,29393
6095,2002,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Counted,"Manual count",320,464,17742,607,2353,541,84,118,128,138,108,1117,22283
6095,2003,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",374,483,17139,734,2513,482,79,115,140,140,136,1092,21961
6095,2004,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",395,509,15408,799,2628,545,94,142,136,127,153,1197,20541
6095,2005,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",511,507,15100,775,2641,560,95,153,113,104,152,1177,20200
6095,2006,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",663,552,15682,846,2801,533,88,155,110,100,176,1162,21043
6095,2007,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",656,564,15493,833,2865,487,80,156,91,92,175,1081,20836
6095,2008,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Counted,"Manual count",996,1398,19582,1234,3997,1008,94,189,75,158,182,1706,27917
6095,2009,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",988,1359,19054,1263,3873,1007,102,196,71,140,182,1698,27247
6095,2010,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Counted,"Manual count",1082,1425,18982,1002,3731,856,89,139,108,150,112,1454,26594
6095,2011,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",1063,1401,18717,1015,3668,840,94,154,83,148,119,1438,26239
6095,2012,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",1092,1333,18105,1069,3550,884,107,183,64,147,126,1510,25568
6095,2013,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",1041,1227,17985,1130,3578,909,118,212,53,154,142,1587,25507
6095,2014,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",1120,1258,18251,1099,3646,800,113,199,48,129,137,1426,25681
6095,2015,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Counted,"Manual count",1490,1501,20895,1339,4372,954,147,392,39,106,336,1974,30081
6095,2016,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",1541,1610,20464,1416,4509,937,139,550,40,107,381,2154,30153
6095,2017,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",1505,1669,20458,1359,4472,921,147,471,36,107,371,2054,30012
6095,2018,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537000,177000,51.47538216,-0.02872380,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",1487,1681,20440,1308,4563,925,146,381,35,104,357,1948,29941
6095,2019,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537013,176993,51.47531400,-0.02853952,0.60,0.37,Counted,"Manual count",996,1392,20234,1200,5086,609,142,316,90,171,253,1581,29493
6095,2020,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537013,176993,51.47531400,-0.02853952,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",1233,1060,15338,1000,4433,539,118,261,76,151,221,1366,23199
6095,2021,6,London,104,Lewisham,A2,Major,"A2 Amersham Rd",A2209,537013,176993,51.47531400,-0.02853952,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",1101,1210,16548,1008,4727,568,127,288,81,160,237,1461,24954
